-1.775 0
-1.55 0
-1.325 0
-1.1 0
-0.875 0
-0.65 0
-0.425 0
-0.2 0
0.025 0
0.25 0
0.475 0
0.7 0
0.925 0
1.15 0
1.375 0
1.6 0
1.825 0
2.05 0
2.275 0
2.5 0
2.725 0
2.95 0
3.175 0
3.4 0
3.625 0
3.85 0
4.075 0
4.3 0
4.525 0
4.75 20
4.975 147
5.2 1140
5.425 5500
5.65 18479
5.875 40754
6.1 59897
6.325 60330
6.55 40156
6.775 17706
7.0 4865
7.225 920
7.45 78
7.675 8
7.9 0
8.125 0
8.35 0
8.575 0
8.8 0
9.025 0
9.25 0
9.475 0
9.7 0
9.925 0
10.15 0
10.375 0
10.6 0
10.825 0
11.05 0
11.275 0
11.5 0
11.725 0
11.95 0
12.175 0
12.4 0
12.625 0
12.85 0
13.075 0
13.3 0
13.525 0
13.75 0
13.975 0
14.2 0
14.425 0
14.65 0
14.875 0
15.1 0
15.325 0
15.55 0
15.775 0
16.0 0
16.225 0
16.45 0
16.675 0
16.9 0
17.125 0
17.35 0
17.575 0
17.8 0
18.025 0
18.25 0
18.475 0
18.7 0
18.925 0
19.15 0
19.375 0
19.6 0
19.825 0
20.05 0
20.275 0
20.5 0
20.725 0
20.95 0
21.175 0
21.4 0
21.625 0
21.85 0
22.075 0
22.3 0
22.525 0
22.75 0
22.975 0
23.2 0
23.425 0
23.65 0
23.875 0
24.1 0
24.325 0
24.55 0
24.775 0
25.0 0
25.225 0
25.45 0
25.675 0
25.9 0
26.125 0
26.35 0
26.575 0
26.8 0
27.025 0
27.25 0
27.475 0
27.7 0
27.925 0
28.15 0
28.375 0
28.6 0
28.825 0
29.05 0
29.275 0
29.5 0
29.725 0
29.95 0
30.175 0
30.4 0
30.625 0
30.85 0
31.075 0
31.3 0
31.525 0
31.75 0
31.975 0
32.2 0
32.425 0
32.65 0
32.875 0
33.1 0
33.325 0
33.55 0
33.775 0
34.0 0
